Time,GeoType,GeoID,GeoRank,Geography,10th percentile,90th percentile,Mean,Pollutant,Unit
2011,Borough,1,1,Bronx,18.85,26.54,22.73,Nitrogen Dioxide (NO2),ppb
2011,Borough,2,1,Brooklyn,18.2,26.53,22.84,Nitrogen Dioxide (NO2),ppb
2011,Borough,3,1,Manhattan,25.35,38.64,30.96,Nitrogen Dioxide (NO2),ppb
2011,Borough,4,1,Queens,17.05,25.47,21.47,Nitrogen Dioxide (NO2),ppb
2011,Borough,5,1,Staten Island,12.02,21.17,16.17,Nitrogen Dioxide (NO2),ppb
2011,Citywide,1,0,New York City,14.71,26.66,21.58,Nitrogen Dioxide (NO2),ppb
2010,UHF42,101,4,Kingsbridge - Riverdale,17.23,24.06,20.13,Nitrogen Dioxide (NO2),ppb
2010,UHF42,102,4,Northeast Bronx,18.47,21.69,20.21,Nitrogen Dioxide (NO2),ppb
2010,UHF42,103,4,Fordham - Bronx Pk,17.19,25.94,22.06,Nitrogen Dioxide (NO2),ppb
2010,UHF42,104,4,Pelham - Throgs Neck,17.47,24.26,21.04,Nitrogen Dioxide (NO2),ppb
2010,UHF42,105,4,Crotona -Tremont,23.02,27.4,25.25,Nitrogen Dioxide (NO2),ppb
2010,UHF42,106,4,High Bridge - Morrisania,25.15,27.87,26.38,Nitrogen Dioxide (NO2),ppb
2010,UHF42,107,4,Hunts Point - Mott Haven,20.84,26.33,24.1,Nitrogen Dioxide (NO2),ppb
2010,UHF42,201,4,Greenpoint,23.07,27.38,25.08,Nitrogen Dioxide (NO2),ppb
2010,UHF42,202,4,Downtown - Heights - Slope,23.81,28.76,26.46,Nitrogen Dioxide (NO2),ppb
2010,UHF42,203,4,Bedford Stuyvesant - Crown Heights,23.78,26.71,25.17,Nitrogen Dioxide (NO2),ppb
2010,UHF42,204,4,East New York,19.43,24.37,22.49,Nitrogen Dioxide (NO2),ppb
2010,UHF42,205,4,Sunset Park,19.91,26.57,23.77,Nitrogen Dioxide (NO2),ppb
2010,UHF42,206,4,Borough Park,21.87,25.01,23.43,Nitrogen Dioxide (NO2),ppb
2010,UHF42,207,4,East Flatbush - Flatbush,21.82,25.76,23.64,Nitrogen Dioxide (NO2),ppb
2010,UHF42,208,4,Canarsie - Flatlands,13.73,22.44,19.1,Nitrogen Dioxide (NO2),ppb
2010,UHF42,209,4,Bensonhurst - Bay Ridge,17.81,24.29,21.48,Nitrogen Dioxide (NO2),ppb
2010,UHF42,210,4,Coney Island - Sheepshead Bay,15.88,21.63,19.01,Nitrogen Dioxide (NO2),ppb
2010,UHF42,211,4,Williamsburg - Bushwick,24.35,26.14,25.31,Nitrogen Dioxide (NO2),ppb
2010,UHF42,301,4,Washington Heights,21.29,28.34,25.22,Nitrogen Dioxide (NO2),ppb
2010,UHF42,302,4,Central Harlem - Morningside Heights,25.85,29.5,27.83,Nitrogen Dioxide (NO2),ppb
2010,UHF42,303,4,East Harlem,24.65,28.51,27.07,Nitrogen Dioxide (NO2),ppb
2010,UHF42,304,4,Upper West Side,26.59,30.15,28.66,Nitrogen Dioxide (NO2),ppb
2010,UHF42,305,4,Upper East Side,24.92,35.84,31.02,Nitrogen Dioxide (NO2),ppb
2010,UHF42,306,4,Chelsea - Clinton,28.65,43.96,36.03,Nitrogen Dioxide (NO2),ppb
2010,UHF42,307,4,Gramercy Park - Murray Hill,33.01,44.76,39.17,Nitrogen Dioxide (NO2),ppb
2010,UHF42,308,4,Greenwich Village - SoHo,28.48,34.07,31.8,Nitrogen Dioxide (NO2),ppb
2010,UHF42,309,4,Union Square - Lower East Side,25.28,34.98,29.99,Nitrogen Dioxide (NO2),ppb
2010,UHF42,310,4,Lower Manhattan,31.29,35.59,33.48,Nitrogen Dioxide (NO2),ppb
2010,UHF42,401,4,Long Island City - Astoria,22.34,25.65,24.32,Nitrogen Dioxide (NO2),ppb
2010,UHF42,402,4,West Queens,22.42,25.66,24.18,Nitrogen Dioxide (NO2),ppb
2010,UHF42,403,4,Flushing - Clearview,19.3,23.77,21.48,Nitrogen Dioxide (NO2),ppb
2010,UHF42,404,4,Bayside - Little Neck,16.36,22.09,19.23,Nitrogen Dioxide (NO2),ppb
2010,UHF42,405,4,Ridgewood - Forest Hills,19.55,25.21,22.61,Nitrogen Dioxide (NO2),ppb
2010,UHF42,406,4,Fresh Meadows,19.71,23.08,21.67,Nitrogen Dioxide (NO2),ppb
2010,UHF42,407,4,Southwest Queens,19.81,23.42,21.7,Nitrogen Dioxide (NO2),ppb
2010,UHF42,408,4,Jamaica,19.42,23.51,21.22,Nitrogen Dioxide (NO2),ppb
2010,UHF42,409,4,Southeast Queens,17.37,20.88,19.1,Nitrogen Dioxide (NO2),ppb
2010,UHF42,410,4,Rockaways,11.75,15.79,14.07,Nitrogen Dioxide (NO2),ppb
2010,UHF42,501,4,Port Richmond,17.41,21.3,19.79,Nitrogen Dioxide (NO2),ppb
2010,UHF42,502,4,Stapleton - St. George,13.61,20.64,17.38,Nitrogen Dioxide (NO2),ppb
2010,UHF42,503,4,Willowbrook,13.04,18.97,16,Nitrogen Dioxide (NO2),ppb
2010,UHF42,504,4,South Beach - Tottenville,10.7,15.12,13.05,Nitrogen Dioxide (NO2),ppb
2010,Borough,1,1,Bronx,18.09,26.19,22.16,Nitrogen Dioxide (NO2),ppb
2010,Borough,2,1,Brooklyn,18.1,26.33,22.7,Nitrogen Dioxide (NO2),ppb
2010,Borough,3,1,Manhattan,24.89,38.56,30.58,Nitrogen Dioxide (NO2),ppb
2010,Borough,4,1,Queens,16.78,24.75,21.01,Nitrogen Dioxide (NO2),ppb
2010,Borough,5,1,Staten Island,11.75,20.1,15.35,Nitrogen Dioxide (NO2),ppb
2010,Citywide,1,0,New York City,14.11,26.3,21.11,Nitrogen Dioxide (NO2),ppb
2009,UHF42,101,4,Kingsbridge - Riverdale,20.28,27.13,23.2,Nitrogen Dioxide (NO2),ppb
2009,UHF42,102,4,Northeast Bronx,20.56,23.91,22.39,Nitrogen Dioxide (NO2),ppb
2009,UHF42,103,4,Fordham - Bronx Pk,19.77,29.02,24.82,Nitrogen Dioxide (NO2),ppb
2009,UHF42,104,4,Pelham - Throgs Neck,18.86,26.42,22.83,Nitrogen Dioxide (NO2),ppb
2009,UHF42,105,4,Crotona -Tremont,25.53,30.51,28.07,Nitrogen Dioxide (NO2),ppb
2009,UHF42,106,4,High Bridge - Morrisania,27.98,31.02,29.35,Nitrogen Dioxide (NO2),ppb
2009,UHF42,107,4,Hunts Point - Mott Haven,22.64,28.87,26.39,Nitrogen Dioxide (NO2),ppb
2009,UHF42,201,4,Greenpoint,24.81,29.37,26.95,Nitrogen Dioxide (NO2),ppb
2009,UHF42,202,4,Downtown - Heights - Slope,25.51,30.96,28.4,Nitrogen Dioxide (NO2),ppb
2009,UHF42,203,4,Bedford Stuyvesant - Crown Heights,25.35,28.65,26.93,Nitrogen Dioxide (NO2),ppb
2009,UHF42,204,4,East New York,20.74,25.86,23.9,Nitrogen Dioxide (NO2),ppb
2009,UHF42,205,4,Sunset Park,21.26,28.15,25.26,Nitrogen Dioxide (NO2),ppb
2009,UHF42,206,4,Borough Park,23.12,26.52,24.79,Nitrogen Dioxide (NO2),ppb
2009,UHF42,207,4,East Flatbush - Flatbush,23.11,27.48,25.14,Nitrogen Dioxide (NO2),ppb
2009,UHF42,208,4,Canarsie - Flatlands,14.55,23.74,20.22,Nitrogen Dioxide (NO2),ppb
2009,UHF42,209,4,Bensonhurst - Bay Ridge,18.67,25.57,22.54,Nitrogen Dioxide (NO2),ppb
2009,UHF42,210,4,Coney Island - Sheepshead Bay,16.57,22.7,19.9,Nitrogen Dioxide (NO2),ppb
2009,UHF42,211,4,Williamsburg - Bushwick,26.01,28.08,27.13,Nitrogen Dioxide (NO2),ppb
2009,UHF42,301,4,Washington Heights,24.49,31.71,28.5,Nitrogen Dioxide (NO2),ppb
2009,UHF42,302,4,Central Harlem - Morningside Heights,28.92,32.84,31.06,Nitrogen Dioxide (NO2),ppb
2009,UHF42,303,4,East Harlem,27.25,31.47,29.9,Nitrogen Dioxide (NO2),ppb
2009,UHF42,304,4,Upper West Side,29.8,33.44,31.95,Nitrogen Dioxide (NO2),ppb
2009,UHF42,305,4,Upper East Side,27.47,39.73,34.29,Nitrogen Dioxide (NO2),ppb
2009,UHF42,306,4,Chelsea - Clinton,31.57,48.96,39.87,Nitrogen Dioxide (NO2),ppb
2009,UHF42,307,4,Gramercy Park - Murray Hill,36.34,49.82,43.32,Nitrogen Dioxide (NO2),ppb
2009,UHF42,308,4,Greenwich Village - SoHo,31.17,37.2,34.75,Nitrogen Dioxide (NO2),ppb
2009,UHF42,309,4,Union Square - Lower East Side,27.48,38.38,32.71,Nitrogen Dioxide (NO2),ppb
2009,UHF42,310,4,Lower Manhattan,34.25,39.08,36.69,Nitrogen Dioxide (NO2),ppb
2009,UHF42,401,4,Long Island City - Astoria,24.28,27.7,26.29,Nitrogen Dioxide (NO2),ppb
2009,UHF42,402,4,West Queens,23.95,27.35,25.81,Nitrogen Dioxide (NO2),ppb
2009,UHF42,403,4,Flushing - Clearview,20.46,25.1,22.68,Nitrogen Dioxide (NO2),ppb
2009,UHF42,404,4,Bayside - Little Neck,17.11,23.04,20.05,Nitrogen Dioxide (NO2),ppb
2009,UHF42,405,4,Ridgewood - Forest Hills,20.9,26.81,24.06,Nitrogen Dioxide (NO2),ppb
2009,UHF42,406,4,Fresh Meadows,20.68,24.24,22.78,Nitrogen Dioxide (NO2),ppb
2009,UHF42,407,4,Southwest Queens,20.99,24.71,22.93,Nitrogen Dioxide (NO2),ppb
2009,UHF42,408,4,Jamaica,20.43,24.75,22.29,Nitrogen Dioxide (NO2),ppb
2009,UHF42,409,4,Southeast Queens,18.15,21.74,19.89,Nitrogen Dioxide (NO2),ppb
2009,UHF42,410,4,Rockaways,12.32,16.43,14.68,Nitrogen Dioxide (NO2),ppb
2009,UHF42,501,4,Port Richmond,19.15,22.77,21.35,Nitrogen Dioxide (NO2),ppb
2009,UHF42,502,4,Stapleton - St. George,14.53,21.82,18.41,Nitrogen Dioxide (NO2),ppb
2009,UHF42,503,4,Willowbrook,14.47,20.38,17.49,Nitrogen Dioxide (NO2),ppb
2009,UHF42,504,4,South Beach - Tottenville,12.49,16.78,14.71,Nitrogen Dioxide (NO2),ppb
2009,Borough,1,1,Bronx,20.36,29.03,24.52,Nitrogen Dioxide (NO2),ppb
2009,Borough,2,1,Brooklyn,19.03,28.21,24.11,Nitrogen Dioxide (NO2),ppb
2009,Borough,3,1,Manhattan,27.8,42.64,33.89,Nitrogen Dioxide (NO2),ppb
2009,Borough,4,1,Queens,17.57,26.4,22.19,Nitrogen Dioxide (NO2),ppb
2009,Borough,5,1,Staten Island,13.33,21.41,16.84,Nitrogen Dioxide (NO2),ppb
2009,Citywide,1,0,New York City,15.4,28.63,22.72,Nitrogen Dioxide (NO2),ppb
2021,UHF42,101,4,Kingsbridge - Riverdale,6.071367361,11.61928887,8.523114885,Nitric Oxide (NOx),ppb
2021,UHF42,102,4,Northeast Bronx,8.716619903,11.36110575,9.953026512,Nitric Oxide (NOx),ppb
2021,UHF42,103,4,Fordham - Bronx Pk,7.334746314,11.84706721,9.723670137,Nitric Oxide (NOx),ppb
2021,UHF42,104,4,Pelham - Throgs Neck,7.597115447,14.8480012,11.09643053,Nitric Oxide (NOx),ppb
2021,UHF42,105,4,Crotona -Tremont,11.08192231,15.34061867,13.15753525,Nitric Oxide (NOx),ppb
2021,UHF42,106,4,High Bridge - Morrisania,10.43354616,15.61091042,12.3452356,Nitric Oxide (NOx),ppb
2021,UHF42,107,4,Hunts Point - Mott Haven,8.231190613,26.60213858,16.41495298,Nitric Oxide (NOx),ppb
2021,UHF42,201,4,Greenpoint,13.99167471,34.59146053,22.65040326,Nitric Oxide (NOx),ppb
2021,UHF42,202,4,Downtown - Heights - Slope,11.54414864,18.83864238,14.78496426,Nitric Oxide (NOx),ppb
2021,UHF42,203,4,Bedford Stuyvesant - Crown Heights,10.48090397,13.22007599,11.76319386,Nitric Oxide (NOx),ppb
2021,UHF42,204,4,East New York,8.839920691,17.04915915,12.3221787,Nitric Oxide (NOx),ppb
2021,UHF42,205,4,Sunset Park,8.700662125,26.87975456,16.07062018,Nitric Oxide (NOx),ppb
2021,UHF42,206,4,Borough Park,10.34540442,11.95310923,11.09946368,Nitric Oxide (NOx),ppb
2021,UHF42,207,4,East Flatbush - Flatbush,10.0415001,12.00402427,10.98394533,Nitric Oxide (NOx),ppb
2021,UHF42,208,4,Canarsie - Flatlands,6.322039679,14.19610257,10.20681203,Nitric Oxide (NOx),ppb
2021,UHF42,209,4,Bensonhurst - Bay Ridge,9.28586998,13.37547246,11.19475308,Nitric Oxide (NOx),ppb
2021,UHF42,210,4,Coney Island - Sheepshead Bay,8.314910595,11.07185663,9.999534174,Nitric Oxide (NOx),ppb
2021,UHF42,211,4,Williamsburg - Bushwick,10.41767058,29.94954802,17.75234703,Nitric Oxide (NOx),ppb
2021,UHF42,301,4,Washington Heights,7.609657827,22.34422121,13.2910204,Nitric Oxide (NOx),ppb
2021,UHF42,302,4,Central Harlem - Morningside Heights,10.6428001,12.62563684,11.56844662,Nitric Oxide (NOx),ppb
2021,UHF42,303,4,East Harlem,11.16529429,14.16078431,12.67825284,Nitric Oxide (NOx),ppb
2021,UHF42,304,4,Upper West Side,9.961837254,12.6632584,11.44006213,Nitric Oxide (NOx),ppb
2021,UHF42,305,4,Upper East Side,10.24217439,14.53836678,12.63782104,Nitric Oxide (NOx),ppb
2021,UHF42,306,4,Chelsea - Clinton,12.87238933,17.29926385,14.61756989,Nitric Oxide (NOx),ppb
2021,UHF42,307,4,Gramercy Park - Murray Hill,12.80882068,15.08508201,14.08842404,Nitric Oxide (NOx),ppb
2021,UHF42,308,4,Greenwich Village - SoHo,13.18422814,15.06719324,14.18252726,Nitric Oxide (NOx),ppb
2021,UHF42,309,4,Union Square - Lower East Side,10.70604213,13.58749676,12.38691117,Nitric Oxide (NOx),ppb
2021,UHF42,310,4,Lower Manhattan,10.83938117,13.47004764,12.2322937,Nitric Oxide (NOx),ppb
2021,UHF42,401,4,Long Island City - Astoria,10.55061169,27.36376323,16.26657146,Nitric Oxide (NOx),ppb
2021,UHF42,402,4,West Queens,10.09072841,36.60327603,19.47507213,Nitric Oxide (NOx),ppb
2021,UHF42,403,4,Flushing - Clearview,7.865207558,11.68711686,9.677902592,Nitric Oxide (NOx),ppb
2021,UHF42,404,4,Bayside - Little Neck,6.40170761,10.89808698,8.759038191,Nitric Oxide (NOx),ppb
2021,UHF42,405,4,Ridgewood - Forest Hills,7.785588806,13.94531754,11.43240453,Nitric Oxide (NOx),ppb
2021,UHF42,406,4,Fresh Meadows,8.664102896,11.04443558,9.715675779,Nitric Oxide (NOx),ppb
2021,UHF42,407,4,Southwest Queens,8.445154863,11.54301906,10.11271364,Nitric Oxide (NOx),ppb
2021,UHF42,408,4,Jamaica,8.169465076,14.95905679,11.72544417,Nitric Oxide (NOx),ppb
2021,UHF42,409,4,Southeast Queens,8.117355208,10.46514641,10.27724109,Nitric Oxide (NOx),ppb
2021,UHF42,410,4,Rockaways,5.509274184,8.207395782,7.1170705,Nitric Oxide (NOx),ppb
2021,UHF42,501,4,Port Richmond,9.06518889,12.19428273,10.77721217,Nitric Oxide (NOx),ppb
2021,UHF42,502,4,Stapleton - St. George,7.252356959,11.29179506,9.264620796,Nitric Oxide (NOx),ppb
2021,UHF42,503,4,Willowbrook,6.480320991,11.98572345,9.035366623,Nitric Oxide (NOx),ppb
2021,UHF42,504,4,South Beach - Tottenville,6.803084961,9.909712624,8.487029487,Nitric Oxide (NOx),ppb
2021,Borough,1,1,Bronx,7.787755139,15.25553941,11.48095007,Nitric Oxide (NOx),ppb
2021,Borough,2,1,Brooklyn,8.950655529,17.69695761,12.73878012,Nitric Oxide (NOx),ppb
2021,Borough,3,1,Manhattan,10.44178701,15.21284775,12.95352858,Nitric Oxide (NOx),ppb
2021,Borough,4,1,Queens,7.570023743,13.95464404,11.56543028,Nitric Oxide (NOx),ppb
2021,Borough,5,1,Staten Island,6.837514916,11.32816948,9.018612656,Nitric Oxide (NOx),ppb
2021,Citywide,1,0,New York City,7.544137697,14.606652,11.39866399,Nitric Oxide (NOx),ppb
2020,UHF42,101,4,Kingsbridge - Riverdale,8.26,11.29,9.3,Nitric Oxide (NOx),ppb
2020,UHF42,102,4,Northeast Bronx,8.8,11.01,9.64,Nitric Oxide (NOx),ppb
2020,UHF42,103,4,Fordham - Bronx Pk,8.78,11.58,10.11,Nitric Oxide (NOx),ppb
2020,UHF42,104,4,Pelham - Throgs Neck,9.12,12.05,10.48,Nitric Oxide (NOx),ppb
2020,UHF42,105,4,Crotona -Tremont,10.51,13.23,11.8,Nitric Oxide (NOx),ppb
2020,UHF42,106,4,High Bridge - Morrisania,11.1,13.26,12.04,Nitric Oxide (NOx),ppb
2020,UHF42,107,4,Hunts Point - Mott Haven,10.46,23.12,15.44,Nitric Oxide (NOx),ppb
2020,UHF42,201,4,Greenpoint,13.38,35.18,21.97,Nitric Oxide (NOx),ppb
2020,UHF42,202,4,Downtown - Heights - Slope,11.7,18.86,14.58,Nitric Oxide (NOx),ppb
2020,UHF42,203,4,Bedford Stuyvesant - Crown Heights,10.77,13.61,12.12,Nitric Oxide (NOx),ppb
2020,UHF42,204,4,East New York,10.16,14.16,12.03,Nitric Oxide (NOx),ppb
2020,UHF42,205,4,Sunset Park,9.84,21.25,14.53,Nitric Oxide (NOx),ppb
2020,UHF42,206,4,Borough Park,8.96,10.55,9.76,Nitric Oxide (NOx),ppb
2020,UHF42,207,4,East Flatbush - Flatbush,9.36,11.52,10.36,Nitric Oxide (NOx),ppb
2020,UHF42,208,4,Canarsie - Flatlands,8.41,13.45,10.24,Nitric Oxide (NOx),ppb
2020,UHF42,209,4,Bensonhurst - Bay Ridge,8.64,10.01,9.17,Nitric Oxide (NOx),ppb
2020,UHF42,210,4,Coney Island - Sheepshead Bay,8.31,9.29,8.79,Nitric Oxide (NOx),ppb
2020,UHF42,211,4,Williamsburg - Bushwick,11.05,31.93,17.84,Nitric Oxide (NOx),ppb
2020,UHF42,301,4,Washington Heights,9.64,14.55,11.87,Nitric Oxide (NOx),ppb
2020,UHF42,302,4,Central Harlem - Morningside Heights,11.19,13.63,12,Nitric Oxide (NOx),ppb
2020,UHF42,303,4,East Harlem,11.19,13.39,12.17,Nitric Oxide (NOx),ppb
2020,UHF42,304,4,Upper West Side,11.25,14.05,12.64,Nitric Oxide (NOx),ppb
2020,UHF42,305,4,Upper East Side,12.37,15.73,14.13,Nitric Oxide (NOx),ppb
2020,UHF42,306,4,Chelsea - Clinton,12.41,17.95,15.11,Nitric Oxide (NOx),ppb
2020,UHF42,307,4,Gramercy Park - Murray Hill,12.6,16.81,14.45,Nitric Oxide (NOx),ppb
2020,UHF42,308,4,Greenwich Village - SoHo,12.74,16.43,14.63,Nitric Oxide (NOx),ppb
2020,UHF42,309,4,Union Square - Lower East Side,11.81,15.94,13.57,Nitric Oxide (NOx),ppb
2020,UHF42,310,4,Lower Manhattan,12.93,15.13,14.03,Nitric Oxide (NOx),ppb
2020,UHF42,401,4,Long Island City - Astoria,10.92,29.48,16.82,Nitric Oxide (NOx),ppb
2020,UHF42,402,4,West Queens,9.91,28.8,15.38,Nitric Oxide (NOx),ppb
2020,UHF42,403,4,Flushing - Clearview,9.42,15.28,11.26,Nitric Oxide (NOx),ppb
2020,UHF42,404,4,Bayside - Little Neck,9.36,10.77,9.99,Nitric Oxide (NOx),ppb
2020,UHF42,405,4,Ridgewood - Forest Hills,9.64,12.71,11.55,Nitric Oxide (NOx),ppb
2020,UHF42,406,4,Fresh Meadows,9.47,10.99,10.21,Nitric Oxide (NOx),ppb
2020,UHF42,407,4,Southwest Queens,9.31,11.38,10.29,Nitric Oxide (NOx),ppb
2020,UHF42,408,4,Jamaica,9.65,12.69,10.87,Nitric Oxide (NOx),ppb
2020,UHF42,409,4,Southeast Queens,9.51,10.76,10.1,Nitric Oxide (NOx),ppb
2020,UHF42,410,4,Rockaways,7.66,9.09,8.52,Nitric Oxide (NOx),ppb
2020,UHF42,501,4,Port Richmond,8.1,10.38,9.28,Nitric Oxide (NOx),ppb
2020,UHF42,502,4,Stapleton - St. George,7.6,9.31,8.48,Nitric Oxide (NOx),ppb
2020,UHF42,503,4,Willowbrook,7.05,9.05,7.82,Nitric Oxide (NOx),ppb
2020,UHF42,504,4,South Beach - Tottenville,5.82,7.71,7.26,Nitric Oxide (NOx),ppb
2020,Borough,1,1,Bronx,9.16,13.34,11.11,Nitric Oxide (NOx),ppb
2020,Borough,2,1,Brooklyn,8.94,15.88,12.03,Nitric Oxide (NOx),ppb
2020,Borough,3,1,Manhattan,11.4,16.7,13.84,Nitric Oxide (NOx),ppb
2020,Borough,4,1,Queens,9.36,13.03,11.27,Nitric Oxide (NOx),ppb
2020,Borough,5,1,Staten Island,6.07,9.45,7.79,Nitric Oxide (NOx),ppb
2020,Citywide,1,0,New York City,7.49,14.42,10.91,Nitric Oxide (NOx),ppb
2019,UHF42,101,4,Kingsbridge - Riverdale,8.77,12.5,10,Nitric Oxide (NOx),ppb
2019,UHF42,102,4,Northeast Bronx,9.36,11.72,10.28,Nitric Oxide (NOx),ppb
2019,UHF42,103,4,Fordham - Bronx Pk,9.35,12.61,10.89,Nitric Oxide (NOx),ppb
2019,UHF42,104,4,Pelham - Throgs Neck,9.63,12.7,11.05,Nitric Oxide (NOx),ppb
2019,UHF42,105,4,Crotona -Tremont,11.28,14.86,12.91,Nitric Oxide (NOx),ppb
2019,UHF42,106,4,High Bridge - Morrisania,11.82,14.32,12.98,Nitric Oxide (NOx),ppb
2019,UHF42,107,4,Hunts Point - Mott Haven,10.73,21.39,15.17,Nitric Oxide (NOx),ppb
2019,UHF42,201,4,Greenpoint,12.85,28.64,19.14,Nitric Oxide (NOx),ppb
2019,UHF42,202,4,Downtown - Heights - Slope,11.77,17.55,14.26,Nitric Oxide (NOx),ppb
2019,UHF42,203,4,Bedford Stuyvesant - Crown Heights,10.35,12.73,11.57,Nitric Oxide (NOx),ppb
2019,UHF42,204,4,East New York,9.44,12.75,10.97,Nitric Oxide (NOx),ppb
2019,UHF42,205,4,Sunset Park,9.82,20.23,14.16,Nitric Oxide (NOx),ppb
2019,UHF42,206,4,Borough Park,8.98,10.54,9.75,Nitric Oxide (NOx),ppb
2019,UHF42,207,4,East Flatbush - Flatbush,9.16,10.98,10.08,Nitric Oxide (NOx),ppb
2019,UHF42,208,4,Canarsie - Flatlands,8.02,12.15,9.55,Nitric Oxide (NOx),ppb
2019,UHF42,209,4,Bensonhurst - Bay Ridge,8.73,10.33,9.31,Nitric Oxide (NOx),ppb
2019,UHF42,210,4,Coney Island - Sheepshead Bay,8.14,9.21,8.71,Nitric Oxide (NOx),ppb
2019,UHF42,211,4,Williamsburg - Bushwick,10.59,25.84,15.71,Nitric Oxide (NOx),ppb
2019,UHF42,301,4,Washington Heights,10.31,17.89,13.3,Nitric Oxide (NOx),ppb
2019,UHF42,302,4,Central Harlem - Morningside Heights,11.93,14.38,12.8,Nitric Oxide (NOx),ppb
2019,UHF42,303,4,East Harlem,11.98,14.49,13.06,Nitric Oxide (NOx),ppb
2019,UHF42,304,4,Upper West Side,12.12,15.59,13.8,Nitric Oxide (NOx),ppb
2019,UHF42,305,4,Upper East Side,12.89,17.33,15.3,Nitric Oxide (NOx),ppb
2019,UHF42,306,4,Chelsea - Clinton,13.22,19.44,16.16,Nitric Oxide (NOx),ppb
2019,UHF42,307,4,Gramercy Park - Murray Hill,13.3,17.97,15.45,Nitric Oxide (NOx),ppb
2019,UHF42,308,4,Greenwich Village - SoHo,13.45,17.19,15.28,Nitric Oxide (NOx),ppb
2019,UHF42,309,4,Union Square - Lower East Side,11.94,16.87,13.99,Nitric Oxide (NOx),ppb
2019,UHF42,310,4,Lower Manhattan,13.39,15.79,14.62,Nitric Oxide (NOx),ppb
2019,UHF42,401,4,Long Island City - Astoria,10.97,24.81,15.38,Nitric Oxide (NOx),ppb
2019,UHF42,402,4,West Queens,9.85,24.38,13.92,Nitric Oxide (NOx),ppb
2019,UHF42,403,4,Flushing - Clearview,9.67,14.7,11.36,Nitric Oxide (NOx),ppb
2019,UHF42,404,4,Bayside - Little Neck,9.86,11.84,10.68,Nitric Oxide (NOx),ppb
2019,UHF42,405,4,Ridgewood - Forest Hills,9.25,11.84,10.77,Nitric Oxide (NOx),ppb
2019,UHF42,406,4,Fresh Meadows,9.53,11.37,10.34,Nitric Oxide (NOx),ppb
2019,UHF42,407,4,Southwest Queens,8.69,10.78,9.71,Nitric Oxide (NOx),ppb
2019,UHF42,408,4,Jamaica,9.59,12.14,10.63,Nitric Oxide (NOx),ppb
2019,UHF42,409,4,Southeast Queens,9.58,11.19,10.38,Nitric Oxide (NOx),ppb
2019,UHF42,410,4,Rockaways,7.24,8.59,7.98,Nitric Oxide (NOx),ppb
2019,UHF42,501,4,Port Richmond,7.46,8.84,8.21,Nitric Oxide (NOx),ppb
2019,UHF42,502,4,Stapleton - St. George,7.2,9.05,8.15,Nitric Oxide (NOx),ppb
2019,UHF42,503,4,Willowbrook,6.31,8.03,7.01,Nitric Oxide (NOx),ppb
2019,UHF42,504,4,South Beach - Tottenville,5.43,7.24,6.53,Nitric Oxide (NOx),ppb
2019,Borough,1,1,Bronx,9.43,14.32,11.69,Nitric Oxide (NOx),ppb
2019,Borough,2,1,Brooklyn,8.57,15.24,11.44,Nitric Oxide (NOx),ppb
2019,Borough,3,1,Manhattan,11.84,17.32,14.32,Nitric Oxide (NOx),ppb
2019,Borough,4,1,Queens,9.03,12.86,11.1,Nitric Oxide (NOx),ppb
2019,Borough,5,1,Staten Island,5.67,8.71,7.15,Nitric Oxide (NOx),ppb
2019,Citywide,1,0,New York City,6.78,14.38,10.68,Nitric Oxide (NOx),ppb
2018,UHF42,101,4,Kingsbridge - Riverdale,10.54,14.9,12.06,Nitric Oxide (NOx),ppb
2018,UHF42,102,4,Northeast Bronx,10.09,12.37,11.1,Nitric Oxide (NOx),ppb
2018,UHF42,103,4,Fordham - Bronx Pk,10.81,15.45,13.04,Nitric Oxide (NOx),ppb
2018,UHF42,104,4,Pelham - Throgs Neck,9.46,14.39,11.72,Nitric Oxide (NOx),ppb
2018,UHF42,105,4,Crotona -Tremont,11.83,15.52,13.8,Nitric Oxide (NOx),ppb
2018,UHF42,106,4,High Bridge - Morrisania,12.44,15.41,14.05,Nitric Oxide (NOx),ppb
2018,UHF42,107,4,Hunts Point - Mott Haven,10.11,14.65,12.45,Nitric Oxide (NOx),ppb
2018,UHF42,201,4,Greenpoint,13.29,20.97,16.42,Nitric Oxide (NOx),ppb
2018,UHF42,202,4,Downtown - Heights - Slope,14.03,20.62,17.01,Nitric Oxide (NOx),ppb
2018,UHF42,203,4,Bedford Stuyvesant - Crown Heights,14.24,17.23,15.74,Nitric Oxide (NOx),ppb
2018,UHF42,204,4,East New York,12.18,14.72,13.45,Nitric Oxide (NOx),ppb
2018,UHF42,205,4,Sunset Park,11.59,17.54,14.13,Nitric Oxide (NOx),ppb
2018,UHF42,206,4,Borough Park,11.57,14.36,12.77,Nitric Oxide (NOx),ppb
2018,UHF42,207,4,East Flatbush - Flatbush,12.2,17.14,14.58,Nitric Oxide (NOx),ppb
2018,UHF42,208,4,Canarsie - Flatlands,9.59,13.36,11.53,Nitric Oxide (NOx),ppb
2018,UHF42,209,4,Bensonhurst - Bay Ridge,9.66,12.51,11.02,Nitric Oxide (NOx),ppb
2018,UHF42,210,4,Coney Island - Sheepshead Bay,8.81,11.53,10.16,Nitric Oxide (NOx),ppb
